"No.","Time","Source","Destination","Protocol","Length","Info"
"252","1.384392","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=83145 Ack=1 Win=131072 Len=536 TSval=3385 TSecr=3315"
"254","1.384574","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=83681 Ack=1 Win=131072 Len=536 TSval=3385 TSecr=3315"
"255","1.384758","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=84217 Ack=1 Win=131072 Len=536 TSval=3385 TSecr=3315"
"256","1.384943","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=84753 Ack=1 Win=131072 Len=536 TSval=3385 TSecr=3315"
"257","1.385028","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=85289 Ack=1 Win=131072 Len=212 TSval=3385 TSecr=3315"
"261","1.455589","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=85501 Ack=1 Win=131072 Len=536 TSval=3457 TSecr=3387"
"262","1.455774","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=86037 Ack=1 Win=131072 Len=536 TSval=3457 TSecr=3387"
"263","1.455975","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=86573 Ack=1 Win=131072 Len=536 TSval=3457 TSecr=3387"
"264","1.456157","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=87109 Ack=1 Win=131072 Len=536 TSval=3457 TSecr=3387"
"265","1.456360","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=87645 Ack=1 Win=131072 Len=536 TSval=3457 TSecr=3387"
"266","1.456549","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=88181 Ack=1 Win=131072 Len=536 TSval=3457 TSecr=3387"
"267","1.456735","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=88717 Ack=1 Win=131072 Len=536 TSval=3457 TSecr=3387"
"268","1.456941","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=89253 Ack=1 Win=131072 Len=536 TSval=3457 TSecr=3387"
"269","1.457011","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=89789 Ack=1 Win=131072 Len=212 TSval=3457 TSecr=3387"
"274","1.527589","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=90001 Ack=1 Win=131072 Len=536 TSval=3529 TSecr=3459"
"275","1.527793","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=90537 Ack=1 Win=131072 Len=536 TSval=3529 TSecr=3459"
"276","1.527985","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=91073 Ack=1 Win=131072 Len=536 TSval=3529 TSecr=3459"
"277","1.528192","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=91609 Ack=1 Win=131072 Len=536 TSval=3529 TSecr=3459"
"278","1.528387","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=92145 Ack=1 Win=131072 Len=536 TSval=3529 TSecr=3459"
"279","1.528609","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=92681 Ack=1 Win=131072 Len=536 TSval=3529 TSecr=3459"
"280","1.528817","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=93217 Ack=1 Win=131072 Len=536 TSval=3529 TSecr=3459"
"281","1.529004","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=93753 Ack=1 Win=131072 Len=536 TSval=3529 TSecr=3459"
"282","1.529079","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=94289 Ack=1 Win=131072 Len=212 TSval=3529 TSecr=3459"
"288","1.599589","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=94501 Ack=1 Win=131072 Len=536 TSval=3601 TSecr=3531"
"289","1.599797","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=95037 Ack=1 Win=131072 Len=536 TSval=3601 TSecr=3531"
"290","1.599982","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=95573 Ack=1 Win=131072 Len=536 TSval=3601 TSecr=3531"
"292","1.600171","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=96109 Ack=1 Win=131072 Len=536 TSval=3601 TSecr=3531"
"293","1.600353","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=96645 Ack=1 Win=131072 Len=536 TSval=3601 TSecr=3531"
"294","1.600538","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=97181 Ack=1 Win=131072 Len=536 TSval=3601 TSecr=3531"
"296","1.600743","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=97717 Ack=1 Win=131072 Len=536 TSval=3601 TSecr=3531"
"297","1.600927","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=98253 Ack=1 Win=131072 Len=536 TSval=3601 TSecr=3531"
"298","1.600999","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=98789 Ack=1 Win=131072 Len=212 TSval=3601 TSecr=3531"
"301","1.671589","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=99001 Ack=1 Win=131072 Len=536 TSval=3673 TSecr=3603"
"302","1.671791","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=99537 Ack=1 Win=131072 Len=536 TSval=3673 TSecr=3603"
"303","1.671976","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=100073 Ack=1 Win=131072 Len=536 TSval=3673 TSecr=3603"
"304","1.672165","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=100609 Ack=1 Win=131072 Len=536 TSval=3673 TSecr=3603"
"305","1.672360","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=101145 Ack=1 Win=131072 Len=536 TSval=3673 TSecr=3603"
"306","1.672563","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=101681 Ack=1 Win=131072 Len=536 TSval=3673 TSecr=3603"
"307","1.672755","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=102217 Ack=1 Win=131072 Len=536 TSval=3673 TSecr=3603"
"308","1.672956","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=102753 Ack=1 Win=131072 Len=536 TSval=3673 TSecr=3603"
"309","1.673029","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=103289 Ack=1 Win=131072 Len=212 TSval=3673 TSecr=3603"
"315","1.743589","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=103501 Ack=1 Win=131072 Len=536 TSval=3745 TSecr=3675"
"316","1.743774","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=104037 Ack=1 Win=131072 Len=536 TSval=3745 TSecr=3675"
"317","1.743973","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=104573 Ack=1 Win=131072 Len=536 TSval=3745 TSecr=3675"
"318","1.744172","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=105109 Ack=1 Win=131072 Len=536 TSval=3745 TSecr=3675"
"320","1.744359","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=105645 Ack=1 Win=131072 Len=536 TSval=3745 TSecr=3675"
"321","1.744548","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=106181 Ack=1 Win=131072 Len=536 TSval=3745 TSecr=3675"
"323","1.744732","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=106717 Ack=1 Win=131072 Len=536 TSval=3745 TSecr=3675"
"324","1.744934","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=107253 Ack=1 Win=131072 Len=536 TSval=3745 TSecr=3675"
"325","1.744998","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=107789 Ack=1 Win=131072 Len=212 TSval=3745 TSecr=3675"
"328","1.815589","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=108001 Ack=1 Win=131072 Len=536 TSval=3817 TSecr=3747"
"329","1.815773","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=108537 Ack=1 Win=131072 Len=536 TSval=3817 TSecr=3747"
"331","1.815978","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=109073 Ack=1 Win=131072 Len=536 TSval=3817 TSecr=3747"
"332","1.816236","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=109609 Ack=1 Win=131072 Len=536 TSval=3817 TSecr=3747"
"334","1.816421","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=110145 Ack=1 Win=131072 Len=536 TSval=3817 TSecr=3747"
"335","1.816617","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=110681 Ack=1 Win=131072 Len=536 TSval=3817 TSecr=3747"
"336","1.816807","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=111217 Ack=1 Win=131072 Len=536 TSval=3817 TSecr=3747"
"338","1.816991","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=111753 Ack=1 Win=131072 Len=536 TSval=3817 TSecr=3747"
"339","1.817072","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=112289 Ack=1 Win=131072 Len=212 TSval=3817 TSecr=3747"
"342","1.887589","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=112501 Ack=1 Win=131072 Len=536 TSval=3889 TSecr=3819"
"343","1.887774","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=113037 Ack=1 Win=131072 Len=536 TSval=3889 TSecr=3819"
"344","1.887979","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=113573 Ack=1 Win=131072 Len=536 TSval=3889 TSecr=3819"
"345","1.888186","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=114109 Ack=1 Win=131072 Len=536 TSval=3889 TSecr=3819"
"346","1.888371","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=114645 Ack=1 Win=131072 Len=536 TSval=3889 TSecr=3819"
"347","1.888609","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=115181 Ack=1 Win=131072 Len=536 TSval=3889 TSecr=3819"
"348","1.888818","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=115717 Ack=1 Win=131072 Len=536 TSval=3889 TSecr=3819"
"349","1.889006","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=116253 Ack=1 Win=131072 Len=536 TSval=3889 TSecr=3819"
"350","1.889071","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=116789 Ack=1 Win=131072 Len=212 TSval=3889 TSecr=3819"
"355","1.959589","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=117001 Ack=1 Win=131072 Len=536 TSval=3961 TSecr=3891"
"356","1.959773","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=117537 Ack=1 Win=131072 Len=536 TSval=3961 TSecr=3891"
"357","1.959961","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=118073 Ack=1 Win=131072 Len=536 TSval=3961 TSecr=3891"
"358","1.960185","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=118609 Ack=1 Win=131072 Len=536 TSval=3961 TSecr=3891"
"359","1.960367","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=119145 Ack=1 Win=131072 Len=536 TSval=3961 TSecr=3891"
"360","1.960549","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=119681 Ack=1 Win=131072 Len=536 TSval=3961 TSecr=3891"
"361","1.960746","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=120217 Ack=1 Win=131072 Len=536 TSval=3961 TSecr=3891"
"362","1.960938","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=120753 Ack=1 Win=131072 Len=536 TSval=3961 TSecr=3891"
"363","1.961004","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=121289 Ack=1 Win=131072 Len=212 TSval=3961 TSecr=3891"
"369","2.031591","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=121501 Ack=1 Win=131072 Len=536 TSval=4033 TSecr=3963"
"370","2.031774","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=122037 Ack=1 Win=131072 Len=536 TSval=4033 TSecr=3963"
"371","2.031975","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=122573 Ack=1 Win=131072 Len=536 TSval=4033 TSecr=3963"
"373","2.032189","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=123109 Ack=1 Win=131072 Len=536 TSval=4033 TSecr=3963"
"374","2.032371","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=123645 Ack=1 Win=131072 Len=536 TSval=4033 TSecr=3963"
"375","2.032560","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=124181 Ack=1 Win=131072 Len=536 TSval=4033 TSecr=3963"
"377","2.032747","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=124717 Ack=1 Win=131072 Len=536 TSval=4033 TSecr=3963"
"378","2.032932","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=125253 Ack=1 Win=131072 Len=536 TSval=4033 TSecr=3963"
"379","2.033001","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=125789 Ack=1 Win=131072 Len=212 TSval=4033 TSecr=3963"
"382","2.103591","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=126001 Ack=1 Win=131072 Len=536 TSval=4105 TSecr=4035"
"383","2.103773","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=126537 Ack=1 Win=131072 Len=536 TSval=4105 TSecr=4035"
"385","2.103959","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=127073 Ack=1 Win=131072 Len=536 TSval=4105 TSecr=4035"
"386","2.104145","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=127609 Ack=1 Win=131072 Len=536 TSval=4105 TSecr=4035"
"387","2.104339","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=128145 Ack=1 Win=131072 Len=536 TSval=4105 TSecr=4035"
"389","2.104544","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=128681 Ack=1 Win=131072 Len=536 TSval=4105 TSecr=4035"
"390","2.104733","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=129217 Ack=1 Win=131072 Len=536 TSval=4105 TSecr=4035"
"392","2.104939","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=129753 Ack=1 Win=131072 Len=536 TSval=4105 TSecr=4035"
"393","2.105006","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=130289 Ack=1 Win=131072 Len=212 TSval=4105 TSecr=4035"
"396","2.175591","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=130501 Ack=1 Win=131072 Len=536 TSval=4177 TSecr=4107"
"397","2.175793","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=131037 Ack=1 Win=131072 Len=536 TSval=4177 TSecr=4107"
"398","2.175975","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=131573 Ack=1 Win=131072 Len=536 TSval=4177 TSecr=4107"
"400","2.176196","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=132109 Ack=1 Win=131072 Len=536 TSval=4177 TSecr=4107"
"401","2.176423","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=132645 Ack=1 Win=131072 Len=536 TSval=4177 TSecr=4107"
"402","2.176631","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=133181 Ack=1 Win=131072 Len=536 TSval=4177 TSecr=4107"
"403","2.176814","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=133717 Ack=1 Win=131072 Len=536 TSval=4177 TSecr=4107"
"404","2.177009","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=134253 Ack=1 Win=131072 Len=536 TSval=4177 TSecr=4107"
"405","2.177076","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=134789 Ack=1 Win=131072 Len=212 TSval=4177 TSecr=4107"
"409","2.247591","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=135001 Ack=1 Win=131072 Len=536 TSval=4249 TSecr=4179"
"410","2.247773","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=135537 Ack=1 Win=131072 Len=536 TSval=4249 TSecr=4179"
"412","2.247978","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=136073 Ack=1 Win=131072 Len=536 TSval=4249 TSecr=4179"
"413","2.248209","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=136609 Ack=1 Win=131072 Len=536 TSval=4249 TSecr=4179"
"414","2.248403","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=137145 Ack=1 Win=131072 Len=536 TSval=4249 TSecr=4179"
"416","2.248628","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=137681 Ack=1 Win=131072 Len=536 TSval=4249 TSecr=4179"
"417","2.248815","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=138217 Ack=1 Win=131072 Len=536 TSval=4249 TSecr=4179"
"419","2.249052","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=138753 Ack=1 Win=131072 Len=536 TSval=4249 TSecr=4179"
"420","2.249115","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=139289 Ack=1 Win=131072 Len=212 TSval=4249 TSecr=4179"
"423","2.319591","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=139501 Ack=1 Win=131072 Len=536 TSval=4321 TSecr=4251"
"424","2.319820","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=140037 Ack=1 Win=131072 Len=536 TSval=4321 TSecr=4251"
"425","2.320003","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=140573 Ack=1 Win=131072 Len=536 TSval=4321 TSecr=4251"
"427","2.320203","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=141109 Ack=1 Win=131072 Len=536 TSval=4321 TSecr=4251"
"428","2.320428","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=141645 Ack=1 Win=131072 Len=536 TSval=4321 TSecr=4251"
"429","2.320609","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=142181 Ack=1 Win=131072 Len=536 TSval=4321 TSecr=4251"
"431","2.320795","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=142717 Ack=1 Win=131072 Len=536 TSval=4321 TSecr=4251"
"432","2.320978","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=143253 Ack=1 Win=131072 Len=536 TSval=4321 TSecr=4251"
"433","2.321046","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=143789 Ack=1 Win=131072 Len=212 TSval=4321 TSecr=4251"
"436","2.391591","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=144001 Ack=1 Win=131072 Len=536 TSval=4393 TSecr=4323"
"437","2.391785","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=144537 Ack=1 Win=131072 Len=536 TSval=4393 TSecr=4323"
"439","2.391974","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=145073 Ack=1 Win=131072 Len=536 TSval=4393 TSecr=4323"
"440","2.392205","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=145609 Ack=1 Win=131072 Len=536 TSval=4393 TSecr=4323"
"441","2.392407","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=146145 Ack=1 Win=131072 Len=536 TSval=4393 TSecr=4323"
"443","2.392590","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=146681 Ack=1 Win=131072 Len=536 TSval=4393 TSecr=4323"
"444","2.392775","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=147217 Ack=1 Win=131072 Len=536 TSval=4393 TSecr=4323"
"445","2.392970","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=147753 Ack=1 Win=131072 Len=536 TSval=4393 TSecr=4323"
"446","2.393036","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=148289 Ack=1 Win=131072 Len=212 TSval=4393 TSecr=4323"
"450","2.463591","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=148501 Ack=1 Win=131072 Len=536 TSval=4465 TSecr=4395"
"451","2.463791","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=149037 Ack=1 Win=131072 Len=536 TSval=4465 TSecr=4395"
"452","2.463979","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=149573 Ack=1 Win=131072 Len=536 TSval=4465 TSecr=4395"
"454","2.464162","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=150109 Ack=1 Win=131072 Len=536 TSval=4465 TSecr=4395"
"455","2.464419","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=150645 Ack=1 Win=131072 Len=536 TSval=4465 TSecr=4395"
"457","2.464606","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=151181 Ack=1 Win=131072 Len=536 TSval=4465 TSecr=4395"
"458","2.464789","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=151717 Ack=1 Win=131072 Len=536 TSval=4465 TSecr=4395"
"459","2.464979","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=152253 Ack=1 Win=131072 Len=536 TSval=4465 TSecr=4395"
"461","2.465055","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=152789 Ack=1 Win=131072 Len=212 TSval=4465 TSecr=4395"
"463","2.535591","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=153001 Ack=1 Win=131072 Len=536 TSval=4537 TSecr=4467"
"464","2.535784","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=153537 Ack=1 Win=131072 Len=536 TSval=4537 TSecr=4467"
"466","2.535981","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=154073 Ack=1 Win=131072 Len=536 TSval=4537 TSecr=4467"
"467","2.536220","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=154609 Ack=1 Win=131072 Len=536 TSval=4537 TSecr=4467"
"469","2.536416","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=155145 Ack=1 Win=131072 Len=536 TSval=4537 TSecr=4467"
"470","2.536600","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=155681 Ack=1 Win=131072 Len=536 TSval=4537 TSecr=4467"
"471","2.536799","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=156217 Ack=1 Win=131072 Len=536 TSval=4537 TSecr=4467"
"473","2.536984","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=156753 Ack=1 Win=131072 Len=536 TSval=4537 TSecr=4467"
"474","2.537079","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=157289 Ack=1 Win=131072 Len=212 TSval=4537 TSecr=4467"
"477","2.607591","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=157501 Ack=1 Win=131072 Len=536 TSval=4609 TSecr=4539"
"478","2.607777","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=158037 Ack=1 Win=131072 Len=536 TSval=4609 TSecr=4539"
"479","2.607962","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=158573 Ack=1 Win=131072 Len=536 TSval=4609 TSecr=4539"
"481","2.608162","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=159109 Ack=1 Win=131072 Len=536 TSval=4609 TSecr=4539"
"482","2.608361","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=159645 Ack=1 Win=131072 Len=536 TSval=4609 TSecr=4539"
"484","2.608560","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=160181 Ack=1 Win=131072 Len=536 TSval=4609 TSecr=4539"
"485","2.608747","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=160717 Ack=1 Win=131072 Len=536 TSval=4609 TSecr=4539"
"486","2.608929","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=161253 Ack=1 Win=131072 Len=536 TSval=4609 TSecr=4539"
"487","2.608998","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=161789 Ack=1 Win=131072 Len=212 TSval=4609 TSecr=4539"
"490","2.679591","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=162001 Ack=1 Win=131072 Len=536 TSval=4681 TSecr=4611"
"491","2.679800","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=162537 Ack=1 Win=131072 Len=536 TSval=4681 TSecr=4611"
