"No.","Time","Source","Destination","Protocol","Length","Info"
"1459","5.415979","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=334073 Ack=1 Win=131072 Len=536 TSval=7417 TSecr=7347"
"1460","5.416426","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=334609 Ack=1 Win=131072 Len=536 TSval=7417 TSecr=7347"
"1462","5.416615","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=335145 Ack=1 Win=131072 Len=536 TSval=7417 TSecr=7347"
"1464","5.417002","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=335681 Ack=1 Win=131072 Len=536 TSval=7417 TSecr=7347"
"1465","5.417197","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=336217 Ack=1 Win=131072 Len=536 TSval=7417 TSecr=7347"
"1466","5.417379","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=336753 Ack=1 Win=131072 Len=536 TSval=7417 TSecr=7347"
"1468","5.417553","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=337289 Ack=1 Win=131072 Len=212 TSval=7417 TSecr=7347"
"1485","5.487597","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=337501 Ack=1 Win=131072 Len=536 TSval=7489 TSecr=7420"
"1486","5.487781","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=338037 Ack=1 Win=131072 Len=536 TSval=7489 TSecr=7420"
"1487","5.487967","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=338573 Ack=1 Win=131072 Len=536 TSval=7489 TSecr=7420"
"1489","5.488181","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=339109 Ack=1 Win=131072 Len=536 TSval=7489 TSecr=7420"
"1490","5.488364","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=339645 Ack=1 Win=131072 Len=536 TSval=7489 TSecr=7420"
"1491","5.488549","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=340181 Ack=1 Win=131072 Len=536 TSval=7489 TSecr=7420"
"1493","5.488748","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=340717 Ack=1 Win=131072 Len=536 TSval=7489 TSecr=7420"
"1494","5.488954","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=341253 Ack=1 Win=131072 Len=536 TSval=7489 TSecr=7420"
"1495","5.489028","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=341789 Ack=1 Win=131072 Len=212 TSval=7489 TSecr=7420"
"1506","5.559597","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=342001 Ack=1 Win=131072 Len=536 TSval=7561 TSecr=7491"
"1507","5.559780","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=342537 Ack=1 Win=131072 Len=536 TSval=7561 TSecr=7491"
"1508","5.559964","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=343073 Ack=1 Win=131072 Len=536 TSval=7561 TSecr=7491"
"1509","5.560148","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=343609 Ack=1 Win=131072 Len=536 TSval=7561 TSecr=7491"
"1510","5.560341","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=344145 Ack=1 Win=131072 Len=536 TSval=7561 TSecr=7491"
"1511","5.560523","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=344681 Ack=1 Win=131072 Len=536 TSval=7561 TSecr=7491"
"1512","5.560708","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=345217 Ack=1 Win=131072 Len=536 TSval=7561 TSecr=7491"
"1513","5.560891","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=345753 Ack=1 Win=131072 Len=536 TSval=7561 TSecr=7491"
"1514","5.560976","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=346289 Ack=1 Win=131072 Len=212 TSval=7561 TSecr=7491"
"1535","5.631597","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=346501 Ack=1 Win=131072 Len=536 TSval=7633 TSecr=7563"
"1536","5.631795","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=347037 Ack=1 Win=131072 Len=536 TSval=7633 TSecr=7563"
"1537","5.631990","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=347573 Ack=1 Win=131072 Len=536 TSval=7633 TSecr=7563"
"1539","5.632180","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=348109 Ack=1 Win=131072 Len=536 TSval=7633 TSecr=7563"
"1540","5.632363","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=348645 Ack=1 Win=131072 Len=536 TSval=7633 TSecr=7563"
"1541","5.632559","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=349181 Ack=1 Win=131072 Len=536 TSval=7633 TSecr=7563"
"1543","5.632761","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=349717 Ack=1 Win=131072 Len=536 TSval=7633 TSecr=7563"
"1544","5.632981","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=350253 Ack=1 Win=131072 Len=536 TSval=7633 TSecr=7563"
"1545","5.633065","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=350789 Ack=1 Win=131072 Len=212 TSval=7633 TSecr=7563"
"1563","5.703597","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=351001 Ack=1 Win=131072 Len=536 TSval=7705 TSecr=7635"
"1564","5.703792","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=351537 Ack=1 Win=131072 Len=536 TSval=7705 TSecr=7635"
"1565","5.703974","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=352073 Ack=1 Win=131072 Len=536 TSval=7705 TSecr=7635"
"1566","5.704176","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=352609 Ack=1 Win=131072 Len=536 TSval=7705 TSecr=7635"
"1567","5.704360","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=353145 Ack=1 Win=131072 Len=536 TSval=7705 TSecr=7635"
"1568","5.704546","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=353681 Ack=1 Win=131072 Len=536 TSval=7705 TSecr=7635"
"1569","5.704739","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=354217 Ack=1 Win=131072 Len=536 TSval=7705 TSecr=7635"
"1570","5.704979","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=354753 Ack=1 Win=131072 Len=536 TSval=7705 TSecr=7635"
"1571","5.705049","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=355289 Ack=1 Win=131072 Len=212 TSval=7705 TSecr=7635"
"1592","5.775597","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=355501 Ack=1 Win=131072 Len=536 TSval=7777 TSecr=7707"
"1593","5.775781","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=356037 Ack=1 Win=131072 Len=536 TSval=7777 TSecr=7707"
"1594","5.775965","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=356573 Ack=1 Win=131072 Len=536 TSval=7777 TSecr=7707"
"1596","5.776173","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=357109 Ack=1 Win=131072 Len=536 TSval=7777 TSecr=7707"
"1597","5.776356","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=357645 Ack=1 Win=131072 Len=536 TSval=7777 TSecr=7707"
"1598","5.776544","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=358181 Ack=1 Win=131072 Len=536 TSval=7777 TSecr=7707"
"1600","5.776727","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=358717 Ack=1 Win=131072 Len=536 TSval=7777 TSecr=7707"
"1601","5.776913","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=359253 Ack=1 Win=131072 Len=536 TSval=7777 TSecr=7707"
"1602","5.776977","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=359789 Ack=1 Win=131072 Len=212 TSval=7777 TSecr=7707"
"1620","5.847597","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=360001 Ack=1 Win=131072 Len=536 TSval=7849 TSecr=7779"
"1621","5.847794","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=360537 Ack=1 Win=131072 Len=536 TSval=7849 TSecr=7779"
"1623","5.847994","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=361073 Ack=1 Win=131072 Len=536 TSval=7849 TSecr=7779"
"1624","5.848259","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=361609 Ack=1 Win=131072 Len=536 TSval=7849 TSecr=7779"
"1625","5.848450","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=362145 Ack=1 Win=131072 Len=536 TSval=7849 TSecr=7779"
"1627","5.848643","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=362681 Ack=1 Win=131072 Len=536 TSval=7849 TSecr=7779"
"1628","5.848843","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=363217 Ack=1 Win=131072 Len=536 TSval=7849 TSecr=7779"
"1630","5.849036","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=363753 Ack=1 Win=131072 Len=536 TSval=7849 TSecr=7779"
"1631","5.849116","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=364289 Ack=1 Win=131072 Len=212 TSval=7849 TSecr=7779"
"1641","5.919597","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=364501 Ack=1 Win=131072 Len=536 TSval=7921 TSecr=7851"
"1642","5.919790","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=365037 Ack=1 Win=131072 Len=536 TSval=7921 TSecr=7851"
"1643","5.919976","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=365573 Ack=1 Win=131072 Len=536 TSval=7921 TSecr=7851"
"1645","5.920159","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=366109 Ack=1 Win=131072 Len=536 TSval=7921 TSecr=7851"
"1646","5.920341","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=366645 Ack=1 Win=131072 Len=536 TSval=7921 TSecr=7851"
"1647","5.920526","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=367181 Ack=1 Win=131072 Len=536 TSval=7921 TSecr=7851"
"1649","5.920709","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=367717 Ack=1 Win=131072 Len=536 TSval=7921 TSecr=7851"
"1650","5.920897","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=368253 Ack=1 Win=131072 Len=536 TSval=7921 TSecr=7851"
"1651","5.920963","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=368789 Ack=1 Win=131072 Len=212 TSval=7921 TSecr=7851"
"1669","5.991597","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=369001 Ack=1 Win=131072 Len=536 TSval=7993 TSecr=7923"
"1670","5.991779","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=369537 Ack=1 Win=131072 Len=536 TSval=7993 TSecr=7923"
"1672","5.991961","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=370073 Ack=1 Win=131072 Len=536 TSval=7993 TSecr=7923"
"1673","5.992145","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=370609 Ack=1 Win=131072 Len=536 TSval=7993 TSecr=7923"
"1674","5.992334","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=371145 Ack=1 Win=131072 Len=536 TSval=7993 TSecr=7923"
"1675","5.992518","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=371681 Ack=1 Win=131072 Len=536 TSval=7993 TSecr=7923"
"1676","5.992720","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=372217 Ack=1 Win=131072 Len=536 TSval=7993 TSecr=7923"
"1677","5.992902","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=372753 Ack=1 Win=131072 Len=536 TSval=7993 TSecr=7923"
"1678","5.992988","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=373289 Ack=1 Win=131072 Len=212 TSval=7993 TSecr=7923"
"1698","6.063599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=373501 Ack=1 Win=131072 Len=536 TSval=8065 TSecr=7995"
"1699","6.063786","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=374037 Ack=1 Win=131072 Len=536 TSval=8065 TSecr=7995"
"1700","6.063988","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=374573 Ack=1 Win=131072 Len=536 TSval=8065 TSecr=7995"
"1702","6.064172","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=375109 Ack=1 Win=131072 Len=536 TSval=8065 TSecr=7995"
"1703","6.064356","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=375645 Ack=1 Win=131072 Len=536 TSval=8065 TSecr=7995"
"1704","6.064553","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=376181 Ack=1 Win=131072 Len=536 TSval=8065 TSecr=7995"
"1706","6.064739","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=376717 Ack=1 Win=131072 Len=536 TSval=8065 TSecr=7995"
"1707","6.064943","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=377253 Ack=1 Win=131072 Len=536 TSval=8065 TSecr=7995"
"1708","6.065043","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=377789 Ack=1 Win=131072 Len=212 TSval=8065 TSecr=7995"
"1726","6.135599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=378001 Ack=1 Win=131072 Len=536 TSval=8137 TSecr=8067"
"1727","6.135784","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=378537 Ack=1 Win=131072 Len=536 TSval=8137 TSecr=8067"
"1729","6.135987","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=379073 Ack=1 Win=131072 Len=536 TSval=8137 TSecr=8067"
"1730","6.136222","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=379609 Ack=1 Win=131072 Len=536 TSval=8137 TSecr=8067"
"1732","6.136431","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=380145 Ack=1 Win=131072 Len=536 TSval=8137 TSecr=8067"
"1733","6.136624","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=380681 Ack=1 Win=131072 Len=536 TSval=8137 TSecr=8067"
"1734","6.136811","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=381217 Ack=1 Win=131072 Len=536 TSval=8137 TSecr=8067"
"1735","6.137007","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=381753 Ack=1 Win=131072 Len=536 TSval=8137 TSecr=8067"
"1736","6.137070","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=382289 Ack=1 Win=131072 Len=212 TSval=8137 TSecr=8067"
"1755","6.207599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=382501 Ack=1 Win=131072 Len=536 TSval=8209 TSecr=8139"
"1756","6.207804","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=383037 Ack=1 Win=131072 Len=536 TSval=8209 TSecr=8139"
"1757","6.207987","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=383573 Ack=1 Win=131072 Len=536 TSval=8209 TSecr=8139"
"1758","6.208186","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=384109 Ack=1 Win=131072 Len=536 TSval=8209 TSecr=8139"
"1759","6.208381","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=384645 Ack=1 Win=131072 Len=536 TSval=8209 TSecr=8139"
"1760","6.208607","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=385181 Ack=1 Win=131072 Len=536 TSval=8209 TSecr=8139"
"1761","6.208792","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=385717 Ack=1 Win=131072 Len=536 TSval=8209 TSecr=8139"
"1762","6.208983","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=386253 Ack=1 Win=131072 Len=536 TSval=8209 TSecr=8139"
"1763","6.209048","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=386789 Ack=1 Win=131072 Len=212 TSval=8209 TSecr=8139"
"1776","6.279599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=387001 Ack=1 Win=131072 Len=536 TSval=8281 TSecr=8211"
"1777","6.279802","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=387537 Ack=1 Win=131072 Len=536 TSval=8281 TSecr=8211"
"1778","6.279985","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=388073 Ack=1 Win=131072 Len=536 TSval=8281 TSecr=8211"
"1779","6.280194","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=388609 Ack=1 Win=131072 Len=536 TSval=8281 TSecr=8211"
"1780","6.280380","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=389145 Ack=1 Win=131072 Len=536 TSval=8281 TSecr=8211"
"1781","6.280610","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=389681 Ack=1 Win=131072 Len=536 TSval=8281 TSecr=8211"
"1782","6.280811","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=390217 Ack=1 Win=131072 Len=536 TSval=8281 TSecr=8211"
"1783","6.281003","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=390753 Ack=1 Win=131072 Len=536 TSval=8281 TSecr=8211"
"1784","6.281072","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=391289 Ack=1 Win=131072 Len=212 TSval=8281 TSecr=8211"
"1805","6.351599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=391501 Ack=1 Win=131072 Len=536 TSval=8353 TSecr=8283"
"1806","6.351800","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=392037 Ack=1 Win=131072 Len=536 TSval=8353 TSecr=8283"
"1807","6.351985","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=392573 Ack=1 Win=131072 Len=536 TSval=8353 TSecr=8283"
"1809","6.352190","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=393109 Ack=1 Win=131072 Len=536 TSval=8353 TSecr=8283"
"1810","6.352375","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=393645 Ack=1 Win=131072 Len=536 TSval=8353 TSecr=8283"
"1811","6.352566","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=394181 Ack=1 Win=131072 Len=536 TSval=8353 TSecr=8283"
"1812","6.352757","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=394717 Ack=1 Win=131072 Len=536 TSval=8353 TSecr=8283"
"1813","6.352945","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=395253 Ack=1 Win=131072 Len=536 TSval=8353 TSecr=8283"
"1814","6.353088","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=395789 Ack=1 Win=131072 Len=212 TSval=8353 TSecr=8283"
"1833","6.423599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=396001 Ack=1 Win=131072 Len=536 TSval=8425 TSecr=8355"
"1834","6.423786","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=396537 Ack=1 Win=131072 Len=536 TSval=8425 TSecr=8355"
"1835","6.424000","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=397073 Ack=1 Win=131072 Len=536 TSval=8425 TSecr=8355"
"1836","6.424184","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=397609 Ack=1 Win=131072 Len=536 TSval=8425 TSecr=8355"
"1837","6.424377","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=398145 Ack=1 Win=131072 Len=536 TSval=8425 TSecr=8355"
"1838","6.424562","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=398681 Ack=1 Win=131072 Len=536 TSval=8425 TSecr=8355"
"1839","6.424765","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=399217 Ack=1 Win=131072 Len=536 TSval=8425 TSecr=8355"
"1840","6.424950","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=399753 Ack=1 Win=131072 Len=536 TSval=8425 TSecr=8355"
"1841","6.425021","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=400289 Ack=1 Win=131072 Len=212 TSval=8425 TSecr=8355"
"1862","6.495599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=400501 Ack=1 Win=131072 Len=536 TSval=8497 TSecr=8427"
"1863","6.495789","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=401037 Ack=1 Win=131072 Len=536 TSval=8497 TSecr=8427"
"1864","6.495973","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=401573 Ack=1 Win=131072 Len=536 TSval=8497 TSecr=8427"
"1865","6.496169","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=402109 Ack=1 Win=131072 Len=536 TSval=8497 TSecr=8427"
"1866","6.496355","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=402645 Ack=1 Win=131072 Len=536 TSval=8497 TSecr=8427"
"1867","6.496549","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=403181 Ack=1 Win=131072 Len=536 TSval=8497 TSecr=8427"
"1868","6.496736","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=403717 Ack=1 Win=131072 Len=536 TSval=8497 TSecr=8427"
"1869","6.496919","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=404253 Ack=1 Win=131072 Len=536 TSval=8497 TSecr=8427"
"1870","6.497033","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=404789 Ack=1 Win=131072 Len=212 TSval=8497 TSecr=8427"
"1889","6.567599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=405001 Ack=1 Win=131072 Len=536 TSval=8569 TSecr=8499"
"1891","6.567787","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=405537 Ack=1 Win=131072 Len=536 TSval=8569 TSecr=8499"
"1893","6.567980","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=406073 Ack=1 Win=131072 Len=536 TSval=8569 TSecr=8499"
"1894","6.568164","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=406609 Ack=1 Win=131072 Len=536 TSval=8569 TSecr=8499"
"1895","6.568358","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=407145 Ack=1 Win=131072 Len=536 TSval=8569 TSecr=8499"
"1896","6.568540","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=407681 Ack=1 Win=131072 Len=536 TSval=8569 TSecr=8499"
"1897","6.568748","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=408217 Ack=1 Win=131072 Len=536 TSval=8569 TSecr=8499"
"1898","6.568934","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=408753 Ack=1 Win=131072 Len=536 TSval=8569 TSecr=8499"
"1899","6.568997","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=409289 Ack=1 Win=131072 Len=212 TSval=8569 TSecr=8499"
"1911","6.639599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=409501 Ack=1 Win=131072 Len=536 TSval=8641 TSecr=8571"
"1912","6.639809","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=410037 Ack=1 Win=131072 Len=536 TSval=8641 TSecr=8571"
"1913","6.640011","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=410573 Ack=1 Win=131072 Len=536 TSval=8641 TSecr=8571"
"1914","6.640193","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=411109 Ack=1 Win=131072 Len=536 TSval=8641 TSecr=8571"
"1915","6.640395","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=411645 Ack=1 Win=131072 Len=536 TSval=8641 TSecr=8571"
"1916","6.640593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=412181 Ack=1 Win=131072 Len=536 TSval=8641 TSecr=8571"
"1917","6.640824","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=412717 Ack=1 Win=131072 Len=536 TSval=8641 TSecr=8571"
"1918","6.641028","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=413253 Ack=1 Win=131072 Len=536 TSval=8641 TSecr=8571"
"1919","6.641091","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=413789 Ack=1 Win=131072 Len=212 TSval=8641 TSecr=8571"
"1939","6.711599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=414001 Ack=1 Win=131072 Len=536 TSval=8713 TSecr=8643"
"1940","6.711786","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=414537 Ack=1 Win=131072 Len=536 TSval=8713 TSecr=8643"
"1941","6.711969","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=415073 Ack=1 Win=131072 Len=536 TSval=8713 TSecr=8643"
"1942","6.712154","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=415609 Ack=1 Win=131072 Len=536 TSval=8713 TSecr=8643"
"1943","6.712340","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=416145 Ack=1 Win=131072 Len=536 TSval=8713 TSecr=8643"
"1944","6.712535","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=416681 Ack=1 Win=131072 Len=536 TSval=8713 TSecr=8643"
